fecha,tienda_id,sku_id,unidades,precio_unitario,descuento_pct,precio_final,ingresos,costo_total,margen_bruto,margen_pct
2023-09-04,T01,SKU000195,7,46000,0.0,46000,322000,147000,175000,0.5435
2023-09-04,T01,SKU000884,4,62000,0.0,62000,248000,112000,136000,0.5484
2023-09-04,T02,SKU001053,3,180000,0.0,180000,540000,243000,297000,0.55
2023-09-04,T11,SKU000580,1,124000,0.0,124000,124000,56000,68000,0.5484
2023-09-04,T12,SKU000822,1,60000,0.0,60000,60000,27000,33000,0.55
2023-09-04,T10,SKU000168,2,46000,0.0,46000,92000,42000,50000,0.5435
2023-09-04,T12,SKU000351,2,79000,0.0,79000,158000,70000,88000,0.557
2023-09-04,T05,SKU000145,32,43000,0.2,34400,1100800,608000,492800,0.4477
2023-09-04,T12,SKU000858,1,50000,0.0,50000,50000,23000,27000,0.54
2023-09-04,T09,SKU000345,2,103000,0.0,103000,206000,94000,112000,0.5437
2023-09-04,T04,SKU000516,3,135000,0.0,135000,405000,183000,222000,0.5481
2023-09-04,T04,SKU000060,8,50000,0.2,40000,320000,184000,136000,0.425
2023-09-04,T09,SKU000359,3,79000,0.0,79000,237000,105000,132000,0.557
2023-09-04,T10,SKU000764,3,61000,0.0,61000,183000,81000,102000,0.5574
2023-09-04,T01,SKU000962,1,58000,0.5,29000,29000,26000,3000,0.1034
2023-09-04,T03,SKU000564,1,116000,0.0,116000,116000,52000,64000,0.5517
2023-09-04,T10,SKU000451,3,70000,0.0,70000,210000,96000,114000,0.5429
2023-09-04,T07,SKU000669,2,73000,0.0,73000,146000,66000,80000,0.5479
2023-09-04,T12,SKU000924,2,60000,0.0,60000,120000,54000,66000,0.55
2023-09-04,T12,SKU000603,1,91000,0.0,91000,91000,41000,50000,0.5495
2023-09-04,T06,SKU000775,9,55000,0.0,55000,495000,225000,270000,0.5455
2023-09-04,T05,SKU000294,1,94000,0.0,94000,94000,42000,52000,0.5532
2023-09-04,T07,SKU000206,2,95000,0.0,95000,190000,86000,104000,0.5474
2023-09-04,T02,SKU000116,1,45000,0.0,45000,45000,20000,25000,0.5556
2023-09-04,T02,SKU000044,3,42000,0.2,33600,100800,57000,43800,0.4345
2023-09-04,T07,SKU000611,2,90000,0.0,90000,180000,80000,100000,0.5556
2023-09-04,T08,SKU000605,5,74000,0.0,74000,370000,165000,205000,0.5541
2023-09-04,T02,SKU000457,3,86000,0.0,86000,258000,117000,141000,0.5465
2023-09-04,T11,SKU001005,4,61000,0.0,61000,244000,108000,136000,0.5574
2023-09-04,T01,SKU001093,7,170000,0.0,170000,1190000,532000,658000,0.5529
2023-09-04,T11,SKU000782,1,59000,0.0,59000,59000,26000,33000,0.5593
2023-09-04,T05,SKU000783,30,53000,0.0,53000,1590000,720000,870000,0.5472
2023-09-04,T01,SKU000163,8,45000,0.0,45000,360000,160000,200000,0.5556
2023-09-04,T10,SKU000011,11,43000,0.0,43000,473000,209000,264000,0.5581
2023-09-04,T11,SKU000733,1,90000,0.0,90000,90000,41000,49000,0.5444
2023-09-04,T10,SKU000045,7,48000,0.3,33600,235200,154000,81200,0.3452
2023-09-04,T09,SKU000792,7,52000,0.0,52000,364000,161000,203000,0.5577
2023-09-04,T05,SKU000544,2,125000,0.0,125000,250000,112000,138000,0.552
2023-09-04,T08,SKU001095,4,191000,0.0,191000,764000,344000,420000,0.5497
2023-09-04,T04,SKU000351,4,79000,0.0,79000,316000,140000,176000,0.557
2023-09-04,T01,SKU000127,30,42000,0.0,42000,1260000,570000,690000,0.5476
2023-09-04,T09,SKU000247,14,107000,0.0,107000,1498000,672000,826000,0.5514
2023-09-04,T11,SKU000434,1,70000,0.3,49000,49000,32000,17000,0.3469
2023-09-04,T04,SKU000696,4,74000,0.1,66600,266400,132000,134400,0.5045
2023-09-04,T11,SKU000265,1,89000,0.0,89000,89000,40000,49000,0.5506
2023-09-04,T03,SKU000106,16,50000,0.1,45000,720000,368000,352000,0.4889
2023-09-04,T02,SKU000730,3,89000,0.0,89000,267000,120000,147000,0.5506
2023-09-04,T01,SKU001069,5,190000,0.2,152000,760000,430000,330000,0.4342
2023-09-04,T09,SKU000274,3,98000,0.0,98000,294000,132000,162000,0.551
2023-09-04,T01,SKU000827,6,59000,0.0,59000,354000,156000,198000,0.5593
2023-09-04,T04,SKU000707,7,81000,0.1,72900,510300,252000,258300,0.5062
2023-09-04,T02,SKU000849,15,62000,0.0,62000,930000,420000,510000,0.5484
2023-09-04,T12,SKU000527,1,124000,0.0,124000,124000,56000,68000,0.5484
2023-09-04,T08,SKU000163,2,45000,0.0,45000,90000,40000,50000,0.5556
2023-09-04,T05,SKU001018,1,195000,0.0,195000,195000,88000,107000,0.5487
2023-09-04,T11,SKU000834,10,55000,0.0,55000,550000,250000,300000,0.5455
2023-09-04,T03,SKU000569,5,133000,0.0,133000,665000,300000,365000,0.5489
2023-09-04,T12,SKU000829,1,55000,0.0,55000,55000,25000,30000,0.5455
2023-09-04,T04,SKU000342,6,102000,0.0,102000,612000,276000,336000,0.549
2023-09-04,T03,SKU000210,2,94000,0.0,94000,188000,84000,104000,0.5532
2023-09-04,T10,SKU000625,2,81000,0.5,40500,81000,72000,9000,0.1111
2023-09-04,T02,SKU000569,20,133000,0.0,133000,2660000,1200000,1460000,0.5489
2023-09-04,T06,SKU000625,2,81000,0.0,81000,162000,72000,90000,0.5556
2023-09-04,T06,SKU000298,7,86000,0.0,86000,602000,273000,329000,0.5465
2023-09-04,T03,SKU000409,5,75000,0.0,75000,375000,170000,205000,0.5467
2023-09-04,T05,SKU000802,3,57000,0.3,39900,119700,78000,41700,0.3484
2023-09-04,T12,SKU000069,1,46000,0.0,46000,46000,21000,25000,0.5435
2023-09-04,T09,SKU000556,14,131000,0.0,131000,1834000,826000,1008000,0.5496
2023-09-04,T10,SKU000092,1,45000,0.0,45000,45000,20000,25000,0.5556
2023-09-04,T01,SKU001108,4,186000,0.2,148800,595200,336000,259200,0.4355
2023-09-04,T07,SKU000842,7,53000,0.0,53000,371000,168000,203000,0.5472
2023-09-04,T01,SKU000158,8,47000,0.0,47000,376000,168000,208000,0.5532
2023-09-04,T06,SKU000284,6,94000,0.0,94000,564000,252000,312000,0.5532
2023-09-04,T05,SKU000615,9,88000,0.2,70400,633600,351000,282600,0.446
2023-09-04,T04,SKU001055,21,198000,0.0,198000,4158000,1869000,2289000,0.5505
2023-09-04,T03,SKU000095,1,48000,0.0,48000,48000,22000,26000,0.5417
2023-09-04,T10,SKU000530,5,134000,0.0,134000,670000,305000,365000,0.5448
2023-09-04,T04,SKU001034,8,191000,0.0,191000,1528000,688000,840000,0.5497
2023-09-04,T12,SKU000160,3,48000,0.3,33600,100800,66000,34800,0.3452
2023-09-04,T11,SKU000880,1,51000,0.0,51000,51000,23000,28000,0.549
2023-09-04,T01,SKU000840,24,55000,0.2,44000,1056000,600000,456000,0.4318
2023-09-04,T05,SKU000814,2,61000,0.1,54900,109800,56000,53800,0.49
2023-09-04,T09,SKU000981,2,55000,0.0,55000,110000,50000,60000,0.5455
2023-09-04,T06,SKU000223,11,99000,0.0,99000,1089000,495000,594000,0.5455
2023-09-04,T10,SKU000861,3,50000,0.0,50000,150000,66000,84000,0.56
2023-09-04,T10,SKU000137,5,47000,0.0,47000,235000,105000,130000,0.5532
2023-09-04,T04,SKU001035,3,173000,0.2,138400,415200,234000,181200,0.4364
2023-09-04,T05,SKU000327,1,91000,0.5,45500,45500,41000,4500,0.0989
2023-09-04,T01,SKU000840,1,55000,0.0,55000,55000,25000,30000,0.5455
2023-09-04,T04,SKU000571,5,134000,0.0,134000,670000,300000,370000,0.5522
2023-09-04,T04,SKU000579,8,125000,0.0,125000,1000000,448000,552000,0.552
2023-09-04,T09,SKU000083,6,49000,0.0,49000,294000,132000,162000,0.551
2023-09-04,T05,SKU000815,2,50000,0.0,50000,100000,44000,56000,0.56
2023-09-04,T03,SKU000112,5,45000,0.1,40500,202500,100000,102500,0.5062
2023-09-04,T10,SKU000288,2,99000,0.0,99000,198000,90000,108000,0.5455
2023-09-04,T08,SKU000681,5,75000,0.0,75000,375000,170000,205000,0.5467
2023-09-04,T10,SKU000395,2,74000,0.0,74000,148000,66000,82000,0.5541
2023-09-04,T10,SKU000652,8,78000,0.1,70200,561600,280000,281600,0.5014
2023-09-04,T07,SKU000050,3,46000,0.0,46000,138000,63000,75000,0.5435
2023-09-04,T08,SKU000121,1,43000,0.0,43000,43000,19000,24000,0.5581
2023-09-04,T04,SKU000691,6,89000,0.5,44500,267000,240000,27000,0.1011
2023-09-04,T07,SKU000164,5,42000,0.0,42000,210000,95000,115000,0.5476
2023-09-04,T11,SKU000798,4,51000,0.0,51000,204000,92000,112000,0.549
2023-09-04,T04,SKU000425,10,81000,0.0,81000,810000,360000,450000,0.5556
2023-09-04,T09,SKU000359,19,79000,0.0,79000,1501000,665000,836000,0.557
2023-09-04,T05,SKU000490,6,109000,0.0,109000,654000,294000,360000,0.5505
2023-09-04,T05,SKU000305,3,105000,0.0,105000,315000,141000,174000,0.5524
2023-09-04,T04,SKU001097,4,197000,0.2,157600,630400,356000,274400,0.4353
2023-09-04,T05,SKU000959,8,61000,0.0,61000,488000,216000,272000,0.5574
2023-09-04,T01,SKU000627,1,85000,0.0,85000,85000,38000,47000,0.5529
2023-09-04,T11,SKU000678,1,83000,0.1,74700,74700,37000,37700,0.5047
2023-09-04,T12,SKU000862,1,55000,0.0,55000,55000,25000,30000,0.5455
2023-09-04,T01,SKU000417,18,83000,0.0,83000,1494000,666000,828000,0.5542
2023-09-04,T09,SKU000069,5,46000,0.0,46000,230000,105000,125000,0.5435
2023-09-04,T02,SKU000522,12,134000,0.0,134000,1608000,720000,888000,0.5522
2023-09-04,T08,SKU000468,4,68000,0.0,68000,272000,124000,148000,0.5441
2023-09-04,T11,SKU000948,7,68000,0.0,68000,476000,217000,259000,0.5441
2023-09-04,T02,SKU000587,4,108000,0.0,108000,432000,196000,236000,0.5463
2023-09-04,T09,SKU000051,6,48000,0.0,48000,288000,132000,156000,0.5417
2023-09-04,T02,SKU000290,8,107000,0.0,107000,856000,384000,472000,0.5514
2023-09-04,T01,SKU001040,3,195000,0.0,195000,585000,264000,321000,0.5487
2023-09-04,T08,SKU000068,2,42000,0.0,42000,84000,38000,46000,0.5476
2023-09-04,T03,SKU000057,2,47000,0.0,47000,94000,42000,52000,0.5532
2023-09-04,T07,SKU000924,2,60000,0.0,60000,120000,54000,66000,0.55
2023-09-04,T05,SKU000330,2,96000,0.0,96000,192000,86000,106000,0.5521
2023-09-04,T07,SKU000216,1,99000,0.0,99000,99000,45000,54000,0.5455
2023-09-04,T08,SKU000304,2,98000,0.0,98000,196000,88000,108000,0.551
2023-09-04,T03,SKU000293,14,86000,0.0,86000,1204000,546000,658000,0.5465
2023-09-04,T05,SKU000266,9,93000,0.0,93000,837000,378000,459000,0.5484
2023-09-04,T05,SKU000607,3,92000,0.0,92000,276000,123000,153000,0.5543
2023-09-04,T07,SKU000228,1,99000,0.0,99000,99000,45000,54000,0.5455
2023-09-04,T11,SKU000157,5,42000,0.0,42000,210000,95000,115000,0.5476
2023-09-04,T02,SKU000041,35,50000,0.0,50000,1750000,770000,980000,0.56
2023-09-04,T08,SKU000114,26,51000,0.0,51000,1326000,598000,728000,0.549
2023-09-04,T07,SKU000634,5,85000,0.0,85000,425000,190000,235000,0.5529
2023-09-04,T12,SKU000663,1,79000,0.0,79000,79000,36000,43000,0.5443
2023-09-04,T10,SKU000641,1,78000,0.0,78000,78000,35000,43000,0.5513
2023-09-04,T07,SKU000614,1,91000,0.2,72800,72800,41000,31800,0.4368
2023-09-04,T05,SKU000921,2,54000,0.0,54000,108000,48000,60000,0.5556
2023-09-04,T08,SKU000891,4,62000,0.0,62000,248000,112000,136000,0.5484
2023-09-04,T01,SKU000346,2,98000,0.0,98000,196000,88000,108000,0.551
2023-09-04,T12,SKU000189,5,43000,0.0,43000,215000,100000,115000,0.5349
2023-09-04,T07,SKU000032,3,48000,0.0,48000,144000,66000,78000,0.5417
2023-09-04,T11,SKU000725,2,91000,0.0,91000,182000,82000,100000,0.5495
2023-09-04,T09,SKU001047,6,193000,0.0,193000,1158000,522000,636000,0.5492
2023-09-04,T08,SKU000889,18,58000,0.3,40600,730800,468000,262800,0.3596
2023-09-04,T04,SKU000416,12,74000,0.0,74000,888000,396000,492000,0.5541
2023-09-04,T08,SKU000643,4,89000,0.1,80100,320400,160000,160400,0.5006
2023-09-04,T12,SKU000556,1,131000,0.0,131000,131000,59000,72000,0.5496
2023-09-04,T12,SKU000694,1,78000,0.0,78000,78000,35000,43000,0.5513
2023-09-04,T08,SKU000518,2,109000,0.1,98100,196200,98000,98200,0.5005
2023-09-04,T01,SKU000326,1,105000,0.0,105000,105000,47000,58000,0.5524
2023-09-04,T01,SKU000443,3,83000,0.0,83000,249000,111000,138000,0.5542
2023-09-04,T11,SKU000697,1,74000,0.5,37000,37000,33000,4000,0.1081
2023-09-04,T09,SKU000782,7,59000,0.3,41300,289100,182000,107100,0.3705
2023-09-04,T01,SKU001065,9,194000,0.5,97000,873000,783000,90000,0.1031
2023-09-04,T10,SKU000414,2,85000,0.1,76500,153000,76000,77000,0.5033
2023-09-04,T03,SKU001080,13,190000,0.0,190000,2470000,1118000,1352000,0.5474
2023-09-04,T03,SKU000078,2,50000,0.1,45000,90000,46000,44000,0.4889
2023-09-04,T04,SKU000167,11,48000,0.0,48000,528000,242000,286000,0.5417
2023-09-04,T12,SKU000172,2,42000,0.0,42000,84000,38000,46000,0.5476
2023-09-04,T03,SKU000230,2,91000,0.1,81900,163800,82000,81800,0.4994
2023-09-04,T03,SKU000767,3,59000,0.0,59000,177000,78000,99000,0.5593
2023-09-04,T05,SKU000131,7,49000,0.0,49000,343000,154000,189000,0.551
2023-09-04,T05,SKU001004,6,66000,0.0,66000,396000,180000,216000,0.5455
2023-09-04,T08,SKU000546,2,111000,0.0,111000,222000,100000,122000,0.5495
2023-09-04,T07,SKU001089,24,163000,0.0,163000,3912000,1752000,2160000,0.5521
2023-09-04,T12,SKU000667,1,73000,0.0,73000,73000,33000,40000,0.5479
2023-09-04,T09,SKU001103,29,203000,0.0,203000,5887000,2639000,3248000,0.5517
2023-09-04,T12,SKU000043,1,50000,0.1,45000,45000,22000,23000,0.5111
2023-09-04,T05,SKU000664,2,88000,0.1,79200,158400,78000,80400,0.5076
2023-09-04,T04,SKU000062,4,51000,0.0,51000,204000,92000,112000,0.549
2023-09-04,T12,SKU000733,7,90000,0.0,90000,630000,287000,343000,0.5444
2023-09-04,T04,SKU000596,3,85000,0.0,85000,255000,114000,141000,0.5529
2023-09-04,T02,SKU000119,1,48000,0.0,48000,48000,22000,26000,0.5417
2023-09-04,T09,SKU000808,10,59000,0.0,59000,590000,260000,330000,0.5593
2023-09-04,T07,SKU000030,3,45000,0.0,45000,135000,60000,75000,0.5556
2023-09-04,T11,SKU000722,1,82000,0.0,82000,82000,37000,45000,0.5488
2023-09-04,T02,SKU000613,15,78000,0.0,78000,1170000,525000,645000,0.5513
2023-09-04,T10,SKU000851,9,62000,0.1,55800,502200,252000,250200,0.4982
2023-09-04,T08,SKU001039,3,181000,0.0,181000,543000,243000,300000,0.5525
2023-09-04,T02,SKU000855,1,62000,0.0,62000,62000,28000,34000,0.5484
2023-09-04,T02,SKU000811,4,60000,0.0,60000,240000,108000,132000,0.55
2023-09-04,T04,SKU000646,11,79000,0.1,71100,782100,396000,386100,0.4937
2023-09-04,T07,SKU000306,1,108000,0.0,108000,108000,49000,59000,0.5463
2023-09-04,T10,SKU001070,1,191000,0.1,171900,171900,86000,85900,0.4997
2023-09-04,T09,SKU000286,18,97000,0.0,97000,1746000,792000,954000,0.5464
2023-09-04,T05,SKU001009,2,65000,0.0,65000,130000,58000,72000,0.5538
2023-09-04,T03,SKU000888,1,53000,0.1,47700,47700,24000,23700,0.4969
2023-09-04,T06,SKU000286,8,97000,0.0,97000,776000,352000,424000,0.5464
2023-09-04,T09,SKU000769,2,50000,0.0,50000,100000,46000,54000,0.54
2023-09-04,T02,SKU000074,13,47000,0.0,47000,611000,273000,338000,0.5532
2023-09-04,T07,SKU000174,5,41000,0.0,41000,205000,95000,110000,0.5366
2023-09-04,T10,SKU000313,5,99000,0.0,99000,495000,220000,275000,0.5556
2023-09-04,T11,SKU000591,9,79000,0.1,71100,639900,315000,324900,0.5077
2023-09-04,T10,SKU000668,3,74000,0.0,74000,222000,102000,120000,0.5405
2023-09-04,T04,SKU000077,6,48000,0.0,48000,288000,126000,162000,0.5625
2023-09-04,T06,SKU000307,1,90000,0.2,72000,72000,41000,31000,0.4306
2023-09-04,T04,SKU000372,10,79000,0.0,79000,790000,350000,440000,0.557
2023-09-04,T02,SKU000334,2,95000,0.0,95000,190000,86000,104000,0.5474
2023-09-04,T05,SKU000285,2,94000,0.0,94000,188000,84000,104000,0.5532
2023-09-04,T03,SKU001038,2,166000,0.1,149400,298800,150000,148800,0.498
2023-09-04,T10,SKU000675,1,78000,0.0,78000,78000,35000,43000,0.5513
2023-09-04,T03,SKU000773,8,63000,0.0,63000,504000,224000,280000,0.5556
2023-09-04,T10,SKU001101,3,202000,0.0,202000,606000,273000,333000,0.5495
2023-09-04,T03,SKU000769,2,50000,0.3,35000,70000,46000,24000,0.3429
2023-09-04,T02,SKU000789,10,53000,0.0,53000,530000,240000,290000,0.5472
2023-09-04,T04,SKU000036,12,44000,0.0,44000,528000,240000,288000,0.5455
2023-09-04,T07,SKU000545,4,116000,0.0,116000,464000,208000,256000,0.5517
2023-09-04,T02,SKU000435,1,72000,0.1,64800,64800,33000,31800,0.4907
2023-09-04,T04,SKU000305,9,105000,0.0,105000,945000,423000,522000,0.5524
2023-09-04,T05,SKU000713,1,74000,0.0,74000,74000,33000,41000,0.5541
2023-09-04,T10,SKU000455,2,76000,0.1,68400,136800,68000,68800,0.5029
2023-09-04,T03,SKU000274,4,98000,0.0,98000,392000,176000,216000,0.551
2023-09-04,T05,SKU001083,1,198000,0.5,99000,99000,89000,10000,0.101
2023-09-04,T12,SKU000276,6,89000,0.0,89000,534000,240000,294000,0.5506
2023-09-04,T05,SKU000484,2,134000,0.0,134000,268000,120000,148000,0.5522
2023-09-04,T02,SKU000053,2,48000,0.0,48000,96000,44000,52000,0.5417
2023-09-04,T01,SKU001078,2,201000,0.0,201000,402000,182000,220000,0.5473
2023-09-04,T02,SKU000888,4,53000,0.1,47700,190800,96000,94800,0.4969
2023-09-04,T12,SKU000830,5,54000,0.0,54000,270000,120000,150000,0.5556
2023-09-04,T05,SKU000148,1,44000,0.3,30800,30800,20000,10800,0.3506
2023-09-04,T08,SKU000281,3,90000,0.0,90000,270000,120000,150000,0.5556
2023-09-04,T01,SKU000350,4,104000,0.0,104000,416000,188000,228000,0.5481
2023-09-04,T06,SKU000691,5,89000,0.0,89000,445000,200000,245000,0.5506
2023-09-04,T03,SKU000917,3,62000,0.0,62000,186000,84000,102000,0.5484
2023-09-04,T05,SKU000382,2,77000,0.0,77000,154000,70000,84000,0.5455
2023-09-04,T10,SKU000739,32,85000,0.0,85000,2720000,1216000,1504000,0.5529
2023-09-04,T11,SKU000400,4,75000,0.0,75000,300000,136000,164000,0.5467
2023-09-04,T01,SKU000956,16,54000,0.0,54000,864000,384000,480000,0.5556
2023-09-04,T05,SKU001123,2,175000,0.0,175000,350000,158000,192000,0.5486
2023-09-04,T10,SKU000197,2,47000,0.0,47000,94000,42000,52000,0.5532
2023-09-04,T02,SKU000359,13,79000,0.0,79000,1027000,455000,572000,0.557
2023-09-04,T09,SKU001105,2,183000,0.0,183000,366000,164000,202000,0.5519
2023-09-04,T03,SKU001014,2,190000,0.0,190000,380000,170000,210000,0.5526
2023-09-04,T11,SKU000889,1,58000,0.0,58000,58000,26000,32000,0.5517
2023-09-04,T10,SKU001012,2,185000,0.0,185000,370000,166000,204000,0.5514
2023-09-04,T11,SKU001118,8,164000,0.0,164000,1312000,592000,720000,0.5488
2023-09-04,T11,SKU001079,1,177000,0.0,177000,177000,80000,97000,0.548
2023-09-04,T10,SKU000102,11,41000,0.0,41000,451000,198000,253000,0.561
2023-09-04,T05,SKU000583,2,124000,0.0,124000,248000,112000,136000,0.5484
2023-09-04,T05,SKU000105,1,52000,0.2,41600,41600,23000,18600,0.4471
2023-09-04,T03,SKU000672,5,84000,0.3,58800,294000,190000,104000,0.3537
2023-09-04,T10,SKU000656,6,77000,0.0,77000,462000,210000,252000,0.5455
2023-09-04,T05,SKU000730,5,89000,0.0,89000,445000,200000,245000,0.5506
2023-09-04,T05,SKU000680,4,91000,0.0,91000,364000,164000,200000,0.5495
2023-09-04,T08,SKU000182,5,47000,0.0,47000,235000,105000,130000,0.5532
2023-09-04,T08,SKU000341,3,109000,0.0,109000,327000,147000,180000,0.5505
2023-09-04,T06,SKU000914,15,65000,0.0,65000,975000,435000,540000,0.5538
2023-09-04,T02,SKU001128,5,174000,0.2,139200,696000,390000,306000,0.4397
2023-09-04,T09,SKU000943,29,65000,0.2,52000,1508000,841000,667000,0.4423
2023-09-04,T06,SKU000767,1,59000,0.2,47200,47200,26000,21200,0.4492
2023-09-04,T07,SKU000230,9,91000,0.0,91000,819000,369000,450000,0.5495
2023-09-04,T11,SKU000113,1,42000,0.0,42000,42000,19000,23000,0.5476
2023-09-04,T07,SKU000875,1,54000,0.5,27000,27000,24000,3000,0.1111
2023-09-04,T11,SKU000618,2,88000,0.3,61600,123200,78000,45200,0.3669
2023-09-04,T05,SKU000035,1,45000,0.0,45000,45000,20000,25000,0.5556
2023-09-04,T10,SKU000288,1,99000,0.0,99000,99000,45000,54000,0.5455
2023-09-04,T04,SKU000615,2,88000,0.3,61600,123200,78000,45200,0.3669
2023-09-04,T07,SKU000922,1,54000,0.0,54000,54000,24000,30000,0.5556
2023-09-04,T06,SKU000402,20,77000,0.5,38500,770000,700000,70000,0.0909
2023-09-04,T07,SKU001115,2,199000,0.0,199000,398000,178000,220000,0.5528
2023-09-04,T04,SKU000610,1,91000,0.0,91000,91000,41000,50000,0.5495
2023-09-04,T02,SKU000847,24,63000,0.0,63000,1512000,672000,840000,0.5556
2023-09-04,T10,SKU000910,2,64000,0.0,64000,128000,58000,70000,0.5469
2023-09-04,T09,SKU000762,1,55000,0.0,55000,55000,25000,30000,0.5455
2023-09-04,T07,SKU000811,1,60000,0.0,60000,60000,27000,33000,0.55
2023-09-04,T04,SKU000667,1,73000,0.0,73000,73000,33000,40000,0.5479
2023-09-04,T02,SKU000123,4,48000,0.0,48000,192000,84000,108000,0.5625
2023-09-04,T08,SKU001024,4,195000,0.0,195000,780000,352000,428000,0.5487
2023-09-04,T08,SKU000502,1,126000,0.2,100800,100800,57000,43800,0.4345
2023-09-04,T10,SKU000635,4,87000,0.0,87000,348000,156000,192000,0.5517
2023-09-04,T08,SKU000831,2,56000,0.3,39200,78400,50000,28400,0.3622
2023-09-04,T03,SKU000179,6,43000,0.0,43000,258000,114000,144000,0.5581
2023-09-04,T12,SKU000733,2,90000,0.0,90000,180000,82000,98000,0.5444
2023-09-04,T10,SKU000549,10,133000,0.0,133000,1330000,600000,730000,0.5489
2023-09-04,T04,SKU000871,2,59000,0.0,59000,118000,52000,66000,0.5593
2023-09-04,T02,SKU000522,2,134000,0.0,134000,268000,120000,148000,0.5522
2023-09-11,T03,SKU000696,7,74000,0.1,66600,466200,231000,235200,0.5045
2023-09-11,T03,SKU000850,2,51000,0.0,51000,102000,46000,56000,0.549
2023-09-11,T12,SKU001129,5,198000,0.0,198000,990000,445000,545000,0.5505
2023-09-11,T03,SKU000658,8,81000,0.2,64800,518400,288000,230400,0.4444
2023-09-11,T03,SKU000960,5,58000,0.0,58000,290000,130000,160000,0.5517
2023-09-11,T07,SKU001058,4,170000,0.0,170000,680000,304000,376000,0.5529
2023-09-11,T05,SKU000806,4,61000,0.0,61000,244000,108000,136000,0.5574
2023-09-11,T12,SKU000706,4,84000,0.0,84000,336000,152000,184000,0.5476
2023-09-11,T04,SKU001051,2,172000,0.0,172000,344000,154000,190000,0.5523
2023-09-11,T10,SKU000479,2,124000,0.0,124000,248000,112000,136000,0.5484
2023-09-11,T08,SKU001124,2,205000,0.1,184500,369000,184000,185000,0.5014
2023-09-11,T10,SKU000961,2,55000,0.0,55000,110000,50000,60000,0.5455
2023-09-11,T09,SKU000644,24,88000,0.0,88000,2112000,936000,1176000,0.5568
2023-09-11,T03,SKU000839,11,50000,0.0,50000,550000,253000,297000,0.54
2023-09-11,T11,SKU001103,7,203000,0.0,203000,1421000,637000,784000,0.5517
2023-09-11,T06,SKU000837,5,54000,0.0,54000,270000,120000,150000,0.5556
2023-09-11,T04,SKU000756,12,59000,0.0,59000,708000,324000,384000,0.5424
2023-09-11,T12,SKU000417,3,83000,0.0,83000,249000,111000,138000,0.5542
2023-09-11,T05,SKU000381,12,72000,0.0,72000,864000,384000,480000,0.5556
2023-09-11,T07,SKU000247,6,107000,0.0,107000,642000,288000,354000,0.5514
2023-09-11,T04,SKU000703,9,79000,0.0,79000,711000,315000,396000,0.557
2023-09-11,T08,SKU000793,6,57000,0.0,57000,342000,156000,186000,0.5439
2023-09-11,T03,SKU001103,2,203000,0.0,203000,406000,182000,224000,0.5517
2023-09-11,T11,SKU000670,4,76000,0.0,76000,304000,136000,168000,0.5526
2023-09-11,T07,SKU001105,1,183000,0.0,183000,183000,82000,101000,0.5519
2023-09-11,T03,SKU001101,4,202000,0.0,202000,808000,364000,444000,0.5495
2023-09-11,T02,SKU000592,2,81000,0.0,81000,162000,72000,90000,0.5556
2023-09-11,T08,SKU000849,5,62000,0.0,62000,310000,140000,170000,0.5484
2023-09-11,T02,SKU000705,2,80000,0.0,80000,160000,72000,88000,0.55
2023-09-11,T09,SKU000713,2,74000,0.0,74000,148000,66000,82000,0.5541
2023-09-11,T05,SKU000690,3,84000,0.0,84000,252000,114000,138000,0.5476
2023-09-11,T04,SKU000077,6,48000,0.0,48000,288000,126000,162000,0.5625
2023-09-11,T12,SKU000860,2,61000,0.1,54900,109800,54000,55800,0.5082
2023-09-11,T09,SKU001001,8,62000,0.0,62000,496000,224000,272000,0.5484
2023-09-11,T08,SKU000453,4,74000,0.0,74000,296000,132000,164000,0.5541
2023-09-11,T02,SKU000456,7,69000,0.0,69000,483000,217000,266000,0.5507
2023-09-11,T05,SKU000663,2,79000,0.0,79000,158000,72000,86000,0.5443
2023-09-11,T01,SKU000408,3,85000,0.0,85000,255000,114000,141000,0.5529
2023-09-11,T02,SKU000855,5,62000,0.5,31000,155000,140000,15000,0.0968
2023-09-11,T05,SKU000533,10,134000,0.0,134000,1340000,600000,740000,0.5522
2023-09-11,T03,SKU000866,2,57000,0.0,57000,114000,52000,62000,0.5439
2023-09-11,T10,SKU000471,1,112000,0.0,112000,112000,50000,62000,0.5536
2023-09-11,T10,SKU000742,7,53000,0.0,53000,371000,168000,203000,0.5472
2023-09-11,T10,SKU001109,9,164000,0.0,164000,1476000,666000,810000,0.5488
2023-09-11,T01,SKU000377,6,85000,0.1,76500,459000,228000,231000,0.5033
2023-09-11,T07,SKU000790,1,61000,0.3,42700,42700,27000,15700,0.3677
2023-09-11,T07,SKU000879,1,52000,0.2,41600,41600,23000,18600,0.4471
2023-09-11,T03,SKU001001,3,62000,0.0,62000,186000,84000,102000,0.5484
2023-09-11,T07,SKU000302,4,97000,0.0,97000,388000,176000,212000,0.5464
2023-09-11,T05,SKU001001,1,62000,0.0,62000,62000,28000,34000,0.5484
2023-09-11,T08,SKU001077,3,165000,0.0,165000,495000,222000,273000,0.5515
2023-09-11,T02,SKU000098,11,41000,0.3,28700,315700,209000,106700,0.338
2023-09-11,T12,SKU000904,1,62000,0.0,62000,62000,28000,34000,0.5484
